시설번호,시설유형코드,시군구명,시군구코드,소재지지번주소,위도,경도,안전센터명,보호틀유무,사용가능여부,설치연도,배관깊이,출수압력,배관지름,관할기관명,데이터기준일자
동광099호,1,고성군,42820,강원도 고성군 토성면 백촌리 613-6,38.2794257,128.5276773,동광안전센터,Y,Y,2021,1,5,100,고성소방서,2021-11-19
동광100호,1,고성군,42820,강원도 고성군 토성면 백촌리 98-1,38.2925682,128.5401368,동광안전센터,Y,Y,2021,1,4.2,100,고성소방서,2021-11-19
동광101호,1,고성군,42820,강원도 고성군 토성면 봉포리 158,38.2520156,128.5651035,동광안전센터,Y,Y,2021,1,4,100,고성소방서,2021-11-19
동광102호,1,고성군,42820,강원도 고성군 토성면 학야리 49-2,38.27871732,128.5103936,동광안전센터,Y,Y,2021,1,6,100,고성소방서,2021-11-19
동광103호,1,고성군,42820,강원도 고성군 토성면 성대리 148-11,38.2577626,128.5185174,동광안전센터,Y,Y,2021,1,4.5,100,고성소방서,2021-11-19
동광104호,1,고성군,42820,강원도 고성군 토성면 성대리 133-1,38.25641717,128.5190227,동광안전센터,Y,Y,2021,1,5,100,고성소방서,2021-11-19
동광105호,1,고성군,42820,강원도 고성군 토성면 성대리 243-1,38.25435321,128.510635,동광안전센터,Y,Y,2021,1,3,100,고성소방서,2021-11-19
동광106호,1,고성군,42820,강원도 고성군 토성면 성대리 521-1,38.2556398,128.5074077,동광안전센터,Y,Y,2021,1,5,100,고성소방서,2021-11-19
동광107호,1,고성군,42820,강원도 고성군 토성면 성대리 225,38.25608235,128.5093941,동광안전센터,Y,Y,2021,1,3,100,고성소방서,2021-11-19
동광108호,1,고성군,42820,강원도 고성군 토성면 신평리 135,38.25413456,128.5336266,동광안전센터,Y,Y,2021,1,4.5,100,고성소방서,2021-11-19
동광109호,1,고성군,42820,강원도 고성군 토성면 신평리 307,38.2559721,128.5320559,동광안전센터,Y,Y,2021,1,4,100,고성소방서,2021-11-19
동광110호,1,고성군,42820,강원도 고성군 토성면 신평리 207-8,38.24247675,128.5342539,동광안전센터,Y,Y,2021,1,4.5,100,고성소방서,2021-11-19
동광111호,1,고성군,42820,강원도 고성군 토성면 신평리 207-8,38.24247675,128.5342539,동광안전센터,Y,Y,2021,1,4,100,고성소방서,2021-11-19
동광112호,1,고성군,42820,강원도 고성군 토성면 용암리 13-2,38.2637461,128.544134,동광안전센터,Y,Y,2021,1,4.5,100,고성소방서,2021-11-19
동광113호,1,고성군,42820,강원도 고성군 토성면 용촌리 2-1,38.23038782,128.5837967,동광안전센터,Y,Y,2021,1,4,100,고성소방서,2021-11-19
동광114호,1,고성군,42820,강원도 고성군 토성면 용촌리 196-2,38.234734,128.572824,동광안전센터,Y,Y,2021,1,4.5,100,고성소방서,2021-11-19
동광115호,1,고성군,42820,강원도 고성군 토성면 운봉리 399-2,38.29676694,128.5225955,동광안전센터,Y,Y,2021,1,4,100,고성소방서,2021-11-19
동광116호,1,고성군,42820,강원도 고성군 토성면 운봉리 222,38.29341557,128.5171732,동광안전센터,Y,Y,2021,1,4.5,100,고성소방서,2021-11-19
동광117호,1,고성군,42820,강원도 고성군 토성면 운봉리 227,38.2939248,128.5169569,동광안전센터,Y,Y,2021,1,4.5,100,고성소방서,2021-11-19
거진001호,1,고성군,42820,강원도 고성군 거진읍 거진리 427-29,38.43934284,128.4512234,거진안전센터,N,Y,2001,1,3.5,100,고성소방서,2021-11-19
거진002호,1,고성군,42820,강원도 고성군 거진읍 거진리 375-5,38.4414946,128.4526901,거진안전센터,N,Y,2001,1,3.2,100,고성소방서,2021-11-19
거진003호,1,고성군,42820,강원도 고성군 거진읍 거진리 289-117,38.4435013,128.4532532,거진안전센터,N,Y,2005,1,3.2,100,고성소방서,2021-11-19
거진004호,1,고성군,42820,강원도 고성군 거진읍 거진리 237-2,38.4493634,128.4540682,거진안전센터,N,Y,2005,1,3.8,100,고성소방서,2021-11-19
거진005호,1,고성군,42820,강원도 고성군 거진읍 거진리 291-10,38.4453292,128.4535732,거진안전센터,N,Y,2007,1,3,100,고성소방서,2021-11-19
거진006호,1,고성군,42820,강원도 고성군 거진읍 거진리 491-55,38.4442155,128.4502526,거진안전센터,Y,Y,2007,1,3,100,고성소방서,2021-11-19
거진007호,1,고성군,42820,강원도 고성군 거진읍 거진리 330-7,38.4448607,128.4513948,거진안전센터,Y,Y,2007,1,3,100,고성소방서,2021-11-19
거진008호,1,고성군,42820,강원도 고성군 거진읍 거진리 238-3,38.4492407,128.4532164,거진안전센터,N,Y,2007,1,3,100,고성소방서,2021-11-19
거진009호,1,고성군,42820,강원도 고성군 거진읍 거진리 283-2,38.44689864,128.4547437,거진안전센터,Y,Y,2007,1,3.8,100,고성소방서,2021-11-19
거진010호,1,고성군,42820,강원도 고성군 거진읍 거진리 274-45,38.4477912,128.4529242,거진안전센터,N,Y,2008,1,3,100,고성소방서,2021-11-19
거진011호,1,고성군,42820,강원도 고성군 거진읍 거진리 272,38.44807477,128.4544856,거진안전센터,Y,Y,2010,1,3,100,고성소방서,2021-11-19
거진012호,1,고성군,42820,강원도 고성군 거진읍 거진리 272,38.44807477,128.4544856,거진안전센터,N,Y,2010,1,3.8,100,고성소방서,2021-11-19
거진013호,1,고성군,42820,강원도 고성군 거진읍 거진리 265,38.44814034,128.454668,거진안전센터,N,Y,2010,1,4.2,100,고성소방서,2021-11-19
거진014호,1,고성군,42820,강원도 고성군 거진읍 거진리 264-6,38.448134,128.4551374,거진안전센터,N,Y,2010,1,3.5,100,고성소방서,2021-11-19
거진015호,1,고성군,42820,강원도 고성군 거진읍 거진리 233,38.45058813,128.453872,거진안전센터,N,Y,2009,1,3,100,고성소방서,2021-11-19
거진016호,1,고성군,42820,강원도 고성군 거진읍 거진리 158-125,38.44858547,128.4567083,거진안전센터,Y,Y,2009,1,3,100,고성소방서,2021-11-19
거진017호,1,고성군,42820,강원도 고성군 거진읍 거진리 149,38.4497343,128.4583094,거진안전센터,N,Y,2009,1,3,100,고성소방서,2021-11-19
거진018호,1,고성군,42820,강원도 고성군 거진읍 거진리 174-62,38.4512391,128.4582617,거진안전센터,N,Y,2010,1,3,100,고성소방서,2021-11-19
거진019호,1,고성군,42820,강원도 고성군 거진읍 거진리 58-11,38.4495257,128.4609775,거진안전센터,N,Y,2011,1,3.8,100,고성소방서,2021-11-19
거진020호,1,고성군,42820,강원도 고성군 거진읍 거진리 146-64,38.4494119,128.4601175,거진안전센터,N,Y,2011,1,3,100,고성소방서,2021-11-19
거진021호,1,고성군,42820,강원도 고성군 거진읍 거진리 148-5,38.44788485,128.4573438,거진안전센터,N,Y,2011,1,3,100,고성소방서,2021-11-19
거진022호,1,고성군,42820,강원도 고성군 거진읍 거진리 287-61,38.44741933,128.4559688,거진안전센터,N,Y,2011,1,3,100,고성소방서,2021-11-19
거진023호,1,고성군,42820,강원도 고성군 거진읍 거진리 288-1,38.445579,128.4541923,거진안전센터,N,Y,2011,1,3,100,고성소방서,2021-11-19
거진024호,1,고성군,42820,강원도 고성군 거진읍 거진리 287-159,38.4449213,128.4541905,거진안전센터,N,Y,2012,1,3,100,고성소방서,2021-11-19
거진025호,1,고성군,42820,강원도 고성군 거진읍 자산리 86,38.4381043,128.4464578,거진안전센터,Y,Y,2008,1,3,100,고성소방서,2021-11-19
거진026호,1,고성군,42820,강원도 고성군 거진읍 거진리 55,38.4499827,128.4615876,거진안전센터,Y,Y,2009,1,3.8,100,고성소방서,2021-11-19
거진027호,1,고성군,42820,강원도 고성군 거진읍 대대리 152-5,38.39317444,128.4574358,거진안전센터,N,Y,2013,1,3,100,고성소방서,2021-11-19
거진028호,1,고성군,42820,강원도 고성군 거진읍 거진리 89-3,38.451345,128.4610896,거진안전센터,Y,Y,2010,1,3.8,100,고성소방서,2021-11-19
거진029호,1,고성군,42820,강원도 고성군 거진읍 반암리 23-1,38.42009487,128.4631466,거진안전센터,N,Y,2013,1,3.2,100,고성소방서,2021-11-19
거진030호,1,고성군,42820,강원도 고성군 거진읍 반암리 4,38.42241223,128.4625797,거진안전센터,N,Y,2013,1,5,100,고성소방서,2021-11-19
거진031호,1,고성군,42820,강원도 고성군 거진읍 거진리 27-17,38.4493549,128.4631531,거진안전센터,N,Y,2013,1,3,100,고성소방서,2021-11-19
거진032호,1,고성군,42820,강원도 고성군 거진읍 거진리 321-3,38.44667926,128.4516967,거진안전센터,N,Y,2013,1,3,100,고성소방서,2021-11-19
거진033호,1,고성군,42820,강원도 고성군 거진읍 거진리 234-3,38.45116534,128.4542979,거진안전센터,N,Y,2012,1,3,100,고성소방서,2021-11-19
거진034호,1,고성군,42820,강원도 고성군 거진읍 거진리 380-2,38.441825,128.4510841,거진안전센터,Y,Y,2012,1,3.8,100,고성소방서,2021-11-19
거진035호,1,고성군,42820,강원도 고성군 거진읍 거진리 34-9,38.44794487,128.4643005,거진안전센터,N,Y,2012,1,3.5,100,고성소방서,2021-11-19
거진036호,1,고성군,42820,강원도 고성군 거진읍 거진리 26-1,38.4486174,128.4628391,거진안전센터,Y,Y,2012,1,4.5,100,고성소방서,2021-11-19
거진037호,1,고성군,42820,강원도 고성군 거진읍 거진리 250-21,38.4505207,128.4553357,거진안전센터,N,Y,2012,1,3.8,100,고성소방서,2021-11-19
거진038호,1,고성군,42820,강원도 고성군 거진읍 거진리 360-11,38.4431305,128.4513486,거진안전센터,N,Y,2013,1,3,100,고성소방서,2021-11-19
거진039호,1,고성군,42820,강원도 고성군 거진읍 거진리 255-19,38.4495457,128.4558451,거진안전센터,N,Y,2013,1,3.8,100,고성소방서,2021-11-19
거진040호,1,고성군,42820,강원도 고성군 거진읍 거진리 272-64,38.44790446,128.4535889,거진안전센터,Y,Y,2013,1,3,100,고성소방서,2021-11-19
거진041호,1,고성군,42820,강원도 고성군 거진읍 거진리 272-47,38.4476042,128.4547102,거진안전센터,N,Y,2007,1,4.1,100,고성소방서,2021-11-19
거진042호,1,고성군,42820,강원도 고성군 거진읍 거진리 22-37,38.44760751,128.4566914,거진안전센터,N,Y,2007,1,3,100,고성소방서,2021-11-19
거진043호,1,고성군,42820,강원도 고성군 거진읍 거진리 287-169,38.4440571,128.4540235,거진안전센터,N,Y,2007,1,3.8,100,고성소방서,2021-11-19
거진044호,1,고성군,42820,강원도 고성군 거진읍 자산리 63-4,38.43953657,128.4438187,거진안전센터,N,Y,2007,1,3,100,고성소방서,2021-11-19
거진045호,1,고성군,42820,강원도 고성군 거진읍 송포리 477,38.43289532,128.4445873,거진안전센터,N,Y,2007,1,3,100,고성소방서,2021-11-19
거진046호,1,고성군,42820,강원도 고성군 거진읍 송죽리 332,38.40426948,128.4645294,거진안전센터,N,Y,2014,1,3,100,고성소방서,2021-11-19
